ID_Prod	ID_Itm	Prod_Desc	Itm_Desc
6586	127769	LOCACAO DE ELEVADOR DE CARGA A CABO, CABINE SEMI FECHADA *2,0* X *1,5* X *2,0* M, CAPACIDADE DE CARGA 1000 KG, TORRE *2,38* X *2,21* X 15 M, GUINCHO DE EMBREAGEM, FREIO DE SEGURANCA, LIMITADOR DE VELOCIDADE E CANCELA	LOCACAO DE ELEVADOR DE CARGA A CABO, CABINE SEMI FECHADA *2,0* X *1,5* X *2,0* M, CAPACIDADE DE CARGA 1000 KG, TORRE *2,38* X *2,21* X 15 M, GUINCHO DE EMBREAGEM, FREIO DE SEGURANCA, LIMITADOR DE VELOCIDADE E CANCELA [SINAPI 3355]
6587	127770	LOCACAO DE ELEVADOR DE CREMALHEIRA CABINE SIMPLES FECHADA 1,5 X 2,5 X 2,35 M (UMA POR TORRE), CAPACIDADE DE CARGA *1200* KG (15 PESSOAS), TORRE DE 24 M (16 MODULOS), 16 PARADAS, FREIO DE SEGURANCA, LIMITADOR DE CARGA	LOCACAO DE ELEVADOR DE CREMALHEIRA CABINE SIMPLES FECHADA 1,5 X 2,5 X 2,35 M (UMA POR TORRE), CAPACIDADE DE CARGA *1200* KG (15 PESSOAS), TORRE DE 24 M (16 MODULOS), 16 PARADAS, FREIO DE SEGURANCA, LIMITADOR DE CARGA [SINAPI 39814]
6588	127771	LUMINARIA DE LED PARA ILUMINACAO PUBLICA, DE 98 W ATE 137 W, INVOLUCRO EM ALUMINIO OU ACO INOX (COLETADO CAIXA)	LUMINARIA DE LED PARA ILUMINACAO PUBLICA, DE 98 W ATE 137 W, INVOLUCRO EM ALUMINIO OU ACO INOX (COLETADO CAIXA) [SINAPI 42977]
6589	127772	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 12 A 15 CM (PARA ESCORAMENTO)	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 12 A 15 CM (PARA ESCORAMENTO) [SINAPI 2742]
6590	127773	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 16 A 19 CM (PARA ESCORAMENTO)	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 16 A 19 CM (PARA ESCORAMENTO) [SINAPI 2748]
6591	127774	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 20 A 24 CM (PARA ESCORAMENTO)	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 20 A 24 CM (PARA ESCORAMENTO) [SINAPI 2736]
6592	127775	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 6 M, D = 12 A 15 CM (PARA ESCORAMENTO)	MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 6 M, D = 12 A 15 CM (PARA ESCORAMENTO) [SINAPI 2751]
6593	127776	MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 14 CM, 4,0 MPA (NBR 15270)	MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 14 CM, 4,0 MPA (NBR 15270) [SINAPI 34787]
6594	127777	MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 19 CM, 4,0 MPA (NBR 15270)	MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 19 CM, 4,0 MPA (NBR 15270) [SINAPI 34784]
6595	127778	MICTORIO SIFONADO LOUCA COR SEM COMPLEMENTOS	MICTORIO SIFONADO LOUCA COR SEM COMPLEMENTOS [SINAPI 10430]
6596	127779	MOURAO DE CONCRETO RETO, 10 X 10 CM, H= 2,00 M	MOURAO DE CONCRETO RETO, 10 X 10 CM, H= 2,00 M [SINAPI 4108]
6597	127780	MUFLA TERMINAL PRIMARIA UNIPOLAR USO EXTERNO PARA CABO 25/70MM2 ISOL, 3,6/6KV EM EPR - BORRACHA DE SILICONE	MUFLA TERMINAL PRIMARIA UNIPOLAR USO EXTERNO PARA CABO 25/70MM2 ISOL, 3,6/6KV EM EPR - BORRACHA DE SILICONE [SINAPI 4127]
6598	127781	MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 25/70MM2 ISOL 6/10KV EM EPR- BORRACHA DE SILICONE	MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 25/70MM2 ISOL 6/10KV EM EPR- BORRACHA DE SILICONE [SINAPI 4154]
6599	127782	MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 35/120MM2 ISOLACAO 15/25KV EM EPR - BORRACHA DE SILICONE	MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 35/120MM2 ISOLACAO 15/25KV EM EPR - BORRACHA DE SILICONE [SINAPI 4168]
6600	127783	MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 35/70MM2 ISOLACAO 8,7/15KV EM EPR - BORRACHA DE SILICONE	MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 35/70MM2 ISOLACAO 8,7/15KV EM EPR - BORRACHA DE SILICONE [SINAPI 4161]
6601	127784	OLEO DE LINHACA	OLEO DE LINHACA [SINAPI 5333]
6602	127785	PARA-RAIOS DE BAIXA TENSAO, TENSAO DE OPERACAO *280* V , CORRENTE MAXIMA *20* KA	PARA-RAIOS DE BAIXA TENSAO, TENSAO DE OPERACAO *280* V , CORRENTE MAXIMA *20* KA [SINAPI 4272]
6603	127786	PASTA DESENGRAXANTE PARA MAOS	PASTA DESENGRAXANTE PARA MAOS [SINAPI 38397]
6604	127787	PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA (USO EM PVC, ACO, POLIETILENO E OUTROS) (POTE DE 3.500* G)	PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA (USO EM PVC, ACO, POLIETILENO E OUTROS) (POTE DE 3.500* G) [SINAPI 20079]
6605	127788	PASTILHA DE VIDRO CRISTAL, NACIONAL, REVEST INT/EXT E PISCINA, TODAS AS CORES, E MAIOR OU IGUAL A 5 MM *2,0 X 2,0* CM	PASTILHA DE VIDRO CRISTAL, NACIONAL, REVEST INT/EXT E PISCINA, TODAS AS CORES, E MAIOR OU IGUAL A 5 MM *2,0 X 2,0* CM [SINAPI 34754]
6606	127789	PASTILHA DE VIDRO PIGMENTADA *2,0 X 2,0* CM, NACIONAL, PARA REVESTIMENTO INTERNO/EXTERNO E PISCINA, BRANCA OU CORES FRIAS, ESPESSURA MAIOR OU IGUAL A 5 MM	PASTILHA DE VIDRO PIGMENTADA *2,0 X 2,0* CM, NACIONAL, PARA REVESTIMENTO INTERNO/EXTERNO E PISCINA, BRANCA OU CORES FRIAS, ESPESSURA MAIOR OU IGUAL A 5 MM [SINAPI 25962]
6607	127790	PASTILHA DE VIDRO PIGMENTADA, NACIONAL, REVEST INT/EXT E PISCINA, CORES QUENTES, ESPESSURA MAIOR OU IGUAL A 5 MM *2,0 X 2,0* CM	PASTILHA DE VIDRO PIGMENTADA, NACIONAL, REVEST INT/EXT E PISCINA, CORES QUENTES, ESPESSURA MAIOR OU IGUAL A 5 MM *2,0 X 2,0* CM [SINAPI 34752]
6608	127791	PERFURATRIZ ROTATIVA SOBRE ESTEIRA, TORQUE MAXIMO 2500 KGM, POTENCIA 110 HP, MOTOR DIESEL (COLETADO CAIXA)	PERFURATRIZ ROTATIVA SOBRE ESTEIRA, TORQUE MAXIMO 2500 KGM, POTENCIA 110 HP, MOTOR DIESEL (COLETADO CAIXA) [SINAPI 42002]
6609	127792	PIGMENTO EM PO PARA ARGAMASSAS, CIMENTOS E OUTROS	PIGMENTO EM PO PARA ARGAMASSAS, CIMENTOS E OUTROS [SINAPI 5327]
6610	127793	PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930), E = 35 MM, NUCLEO SARRAFEADO, CAPA FRISADA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930), E = 35 MM, NUCLEO SARRAFEADO, CAPA FRISADA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 4958]
6611	127794	PORTINHOLA DE ABRIR EM ALUMINIO DE 60 X 80 CM, VENEZIANA VENTILADA 1 FOLHA, ACABAMENTO ANODIZADO NATURAL	PORTINHOLA DE ABRIR EM ALUMINIO DE 60 X 80 CM, VENEZIANA VENTILADA 1 FOLHA, ACABAMENTO ANODIZADO NATURAL [SINAPI 37585]
6612	127795	POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = *90* CM	POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = *90* CM [SINAPI 12378]
6613	127796	POSTE DE CONCRETO CIRCULAR, 600 KG, H = 10 M (NBR 8451)	POSTE DE CONCRETO CIRCULAR, 600 KG, H = 10 M (NBR 8451) [SINAPI 5034]
6614	127797	POSTE DE CONCRETO DUPLO T ,TIPO B, 500 KG, H = 9 M (NBR 8451)	POSTE DE CONCRETO DUPLO T ,TIPO B, 500 KG, H = 9 M (NBR 8451) [SINAPI 5056]
6615	127798	PRIMER UNIVERSAL, FUNDO ANTICORROSIVO TIPO ZARCAO	PRIMER UNIVERSAL, FUNDO ANTICORROSIVO TIPO ZARCAO [SINAPI 11174]
6616	127799	PROLONGAMENTO PVC PARA CAIXA SIFONADA 100 MM X 100 MM (NBR 5688)	PROLONGAMENTO PVC PARA CAIXA SIFONADA 100 MM X 100 MM (NBR 5688) [SINAPI 11733]
6617	127800	PROLONGAMENTO PVC PARA CAIXA SIFONADA, 100 MM X 150 MM (NBR 5688)	PROLONGAMENTO PVC PARA CAIXA SIFONADA, 100 MM X 150 MM (NBR 5688) [SINAPI 11734]
6618	127801	PULVERIZADOR DE TINTA ELETRICO / MAQUINA DE PINTURA AIRLESS, VAZAO *2* L/MIN (COLETADO CAIXA)	PULVERIZADOR DE TINTA ELETRICO / MAQUINA DE PINTURA AIRLESS, VAZAO *2* L/MIN (COLETADO CAIXA) [SINAPI 41757]
6619	127802	QUEROSENE	QUEROSENE [SINAPI 4224]
6620	127803	REDUTOR TIPO THINNER PARA ACABAMENTO	REDUTOR TIPO THINNER PARA ACABAMENTO [SINAPI 25966]
6621	127804	REJUNTE BRANCO, CIMENTICIO	REJUNTE BRANCO, CIMENTICIO [SINAPI 34356]
6622	127805	REJUNTE EPOXI COR	REJUNTE EPOXI COR [SINAPI 37398]
6623	127806	REMOVEDOR DE TINTA OLEO/ESMALTE VERNIZ	REMOVEDOR DE TINTA OLEO/ESMALTE VERNIZ [SINAPI 5320]
6624	127807	RIPA DE MADEIRA NAO APARELHADA *2 X 7* CM, PINUS, MISTA OU EQUIVALENTE DA REGIAO	RIPA DE MADEIRA NAO APARELHADA *2 X 7* CM, PINUS, MISTA OU EQUIVALENTE DA REGIAO [SINAPI 4505]
6625	127808	SABAO EM PO	SABAO EM PO [SINAPI 16]
6626	127809	SELADOR PVA PAREDES INTERNAS	SELADOR PVA PAREDES INTERNAS [SINAPI 6090]
6627	127810	SELANTE A BASE DE RESINAS ACRILICAS PARA TRINCAS	SELANTE A BASE DE RESINAS ACRILICAS PARA TRINCAS [SINAPI 6094]
6628	127811	SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA BLOCO RESID. COM PAREDES DE CONCRETO MOLDADAS IN LOCO, BLOCO COM 4 PAV. E 4 UNIDADES POR PAV., UNIDADE HABITACIONALCOM 48 M2 E 2 QUARTOS; TELHA DE FIBROCIMENTO (COLETADO CAIXA)	SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA BLOCO RESID. COM PAREDES DE CONCRETO MOLDADAS IN LOCO, BLOCO COM 4 PAV. E 4 UNIDADES POR PAV., UNIDADE HABITACIONALCOM 48 M2 E 2 QUARTOS; TELHA DE FIBROCIMENTO (COLETADO CAIXA) [SINAPI 39965]
6629	127812	SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA EDIF. RESID. UNIFAMILIAR COM PAREDES DE CONCRETO MOLDADAS IN LOCO, UNIDADE HABITACIONAL TERREA COM 38 M2, COM SALA, CIRCULACAO, 2 QUARTOS, BANHEIRO, COZINHA E TANQUE EXTERNO (SEM COBERTURA) (COLETADO CAIXA)	SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA EDIF. RESID. UNIFAMILIAR COM PAREDES DE CONCRETO MOLDADAS IN LOCO, UNIDADE HABITACIONAL TERREA COM 38 M2, COM SALA, CIRCULACAO, 2 QUARTOS, BANHEIRO, COZINHA E TANQUE EXTERNO (SEM COBERTURA) (COLETADO CAIXA) [SINAPI 39964]
6630	127813	SODA CAUSTICA EM ESCAMAS	SODA CAUSTICA EM ESCAMAS [SINAPI 7]
6631	127814	SOLUCAO LIMPADORA PARA PVC, FRASCO COM 200 CM3	SOLUCAO LIMPADORA PARA PVC, FRASCO COM 200 CM3 [SINAPI 20082]
6632	127815	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 10 CONTRIBUINTES	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 10 CONTRIBUINTES [SINAPI 11895]
6633	127816	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 100 CONTRIBUINTES	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 100 CONTRIBUINTES [SINAPI 11896]
6634	127817	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 150 CONTRIBUINTES	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 150 CONTRIBUINTES [SINAPI 11897]
6635	127818	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 200 CONTRIBUINTES	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 200 CONTRIBUINTES [SINAPI 11898]
6636	127819	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 5 CONTRIBUINTES	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 5 CONTRIBUINTES [SINAPI 3282]
6637	127820	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 50 CONTRIBUINTES	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 50 CONTRIBUINTES [SINAPI 11899]
6638	127821	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 75 CONTRIBUINTES	SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 75 CONTRIBUINTES [SINAPI 11900]
6639	127822	TAMPA DE CONCRETO PARA PV OU CAIXA DE INSPECAO, DIMENSOES 600 X 600 X 50 MM	TAMPA DE CONCRETO PARA PV OU CAIXA DE INSPECAO, DIMENSOES 600 X 600 X 50 MM [SINAPI 13255]
6640	127823	TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 300 X 400 MM	TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 300 X 400 MM [SINAPI 11292]
6641	127824	TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 400 X 500 MM, COM INSCRICAO INCENDIO	TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 400 X 500 MM, COM INSCRICAO INCENDIO [SINAPI 11293]
6642	127825	TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 500 MM, REDE PLUVIAL/ESGOTO	TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 500 MM, REDE PLUVIAL/ESGOTO [SINAPI 21079]
6644	127827	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]
48004	127827	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]
4888	127827	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]
41627	127827	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)	TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]
6645	127828	TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO)	TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO) [SINAPI 7207]
41628	127828	TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO)	TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO) [SINAPI 7207]
6646	127829	TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO)	TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO) [SINAPI 7210]
4903	127829	TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO)	TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO) [SINAPI 7210]
6647	127830	"TERMINAL AEREO EM ACO GALVANIZADO DN 5/16"", COMPRIMENTO DE 350MM, COM BASE DE FIXACAO HORIZONTAL"	"TERMINAL AEREO EM ACO GALVANIZADO DN 5/16"", COMPRIMENTO DE 350MM, COM BASE DE FIXACAO HORIZONTAL [SINAPI 7571]"
6648	127831	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140)"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140) [SINAPI 13418]"
6649	127832	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157)"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
6650	127833	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA) [SINAPI 42001]
6651	127834	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA) [SINAPI 41998]
6652	127835	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA) [SINAPI 41999]
6653	127836	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA) [SINAPI 42000]
6654	127837	WASH PRIMER PARA TINTA AUTOMOTIVA	WASH PRIMER PARA TINTA AUTOMOTIVA [SINAPI 11157]
6694	128113	BASTIDOR PARA BLOCO M10	BASTIDOR PARA BLOCO M10 [SINAPI 44172]
6695	128114	BLOCO DE ENGATE RAPIDO PARA BASTIDOR TIPO M10	BLOCO DE ENGATE RAPIDO PARA BASTIDOR TIPO M10 [SINAPI 44171]
6696	128115	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]
6697	128116	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]
6698	128117	CAMINHAO TOCO, PESO BRUTO TOTAL 10700 KG, CARGA UTIL MAXIMA 7400 KG, DISTANCIA ENTRE EIXOS 4,00 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 10700 KG, CARGA UTIL MAXIMA 7400 KG, DISTANCIA ENTRE EIXOS 4,00 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44056]
6699	128118	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10830 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 226 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10830 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 226 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44058]
6700	128119	CAMINHAO TOCO, PESO BRUTO TOTAL 8500 KG, CARGA UTIL MAXIMA 5600 KG, DISTANCIA ENTRE EIXOS 3,40 M, POTENCIA 167 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 8500 KG, CARGA UTIL MAXIMA 5600 KG, DISTANCIA ENTRE EIXOS 3,40 M, POTENCIA 167 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44059]
6701	128120	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44060]
6702	128121	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44061]
6703	128122	RACK DE PISO PARA SERVIDOR, ABERTO, EM COLUNA, 44U X *570* MM	RACK DE PISO PARA SERVIDOR, ABERTO, EM COLUNA, 44U X *570* MM [SINAPI 43837]
6704	128123	RACK DE PISO PARA SERVIDOR, FECHADO, 44U, COM PORTA, 44U X *570* MM	RACK DE PISO PARA SERVIDOR, FECHADO, 44U, COM PORTA, 44U X *570* MM [SINAPI 43836]
6705	128124	TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO)	TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO) [SINAPI 44812]
6713	128165	ESPACADOR/SEPARADOR /CENTRALIZADOR DE BARRA DE ACO, PLASTICO, DIAMETRO INTERNO ENTRE 25 A 32 MM, TIPO CARAMBOLA - CB, PARA TIRANTES E OUTROS SERVICOS(CHUMBADOR TIPO CARAMBOLA)	ESPACADOR/SEPARADOR /CENTRALIZADOR DE BARRA DE ACO, PLASTICO, DIAMETRO INTERNO ENTRE 25 A 32 MM, TIPO CARAMBOLA - CB, PARA TIRANTES E OUTROS SERVICOS(CHUMBADOR TIPO CARAMBOLA) [SINAPI 44919]
6825	128344	SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO	SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO [SINAPI 44945]
6826	128345	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 120 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 120 MM [SINAPI 44391]
6827	128346	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 2,5 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 2,5 MM [SINAPI 44388]
6828	128347	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 240 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 240 MM [SINAPI 44392]
6829	128348	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 50 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 50 MM [SINAPI 44390]
6830	128349	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 6,0 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 6,0 MM [SINAPI 44389]
