description	codigo_295	codigo_4851	source	topic
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119920	39556	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119922	39557	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 36000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119925	39559	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 48000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119927	39560	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 60000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119929	39561	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 18000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119908	43195	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 24000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119911	43196	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 36000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119913	43198	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 48000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119915	43199	both	31
AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 60000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119918	43200	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119932	43190	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119934	39555	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119936	43191	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119939	39548	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119941	43192	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119943	39554	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119946	43194	both	31
AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO	119948	39551	both	31
AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 18.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO	119951	43185	both	31
AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 24.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO	119954	43186	both	31
AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 36.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO	119956	43187	both	31
AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 48.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO	119958	43188	both	31
AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 60.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO	119961	43189	both	31
AR-CONDICIONADO FRIO SPLITAO MODULAR 10 TR	119965	39577	both	15
AR-CONDICIONADO FRIO SPLITAO MODULAR 15 TR	119967	39578	both	15
AR-CONDICIONADO FRIO SPLITAO MODULAR 20 TR	119970	39579	both	15
AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, QUENTE/FRIO, 60HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/FIO	119972	39826	both	31
ARAME DE AMARRACAO PARA GABIAO GALVANIZADO, DIAMETRO 2,2 MM	119979	3312	both	56
ARAME FARPADO GALVANIZADO, 14 BWG (2,11 MM), CLASSE 250	119982	339	both	-1
ARAME FARPADO GALVANIZADO, 16 BWG (1,65 MM), CLASSE 250	119984	340	both	-1
ARAME GALVANIZADO 12 BWG, D = 2,76 MM (0,048 KG/M) OU 14 BWG, D = 2,11 MM (0,026 KG/M)	119986	43130	both	-1
ARAME GALVANIZADO 16 BWG, D = 1,65MM (0,0166 KG/M)	119988	344	both	-1
ARAME GALVANIZADO 18 BWG, D = 1,24MM (0,009 KG/M)	119991	345	both	-1
ARAME GALVANIZADO 6 BWG, D = 5,16 MM (0,157 KG/M), OU 8 BWG, D = 4,19 MM (0,101 KG/M), OU 10 BWG, D = 3,40 MM (0,0713 KG/M)	119993	43131	both	-1
ARAME PROTEGIDO COM POLIMERO PARA GABIAO, DIAMETRO 2,2 MM	119995	3313	both	86
ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)	119998	43132	both	-1
"ARCO DE SERRA REGULAVEL PARA LAMINAS DE 8"" A 12"""	152325	45245	both	3
AREIA FINA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)	120000	366	both	-1
AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)	120002	367	both	-1
AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)	120005	370	both	-1
AREIA PARA ATERRO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)	120007	368	both	-1
AREIA PARA LEITO FILTRANTE (0,42 A 1,68 MM) - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)	120009	11075	both	-1
ARGAMASSA COLANTE AC I PARA CERAMICAS	120012	1381	both	12
ARGAMASSA COLANTE AC II	120015	34353	both	12
ARGAMASSA COLANTE TIPO AC III	120017	37595	both	12
ARGAMASSA COLANTE TIPO AC III E	120019	37596	both	12
ARGAMASSA INDUSTRIALIZADA MULTIUSO, PARA REVESTIMENTO INTERNO E EXTERNO E ASSENTAMENTO DE BLOCOS DIVERSOS	120021	371	both	-1
ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE	120024	37553	both	12
ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO	120026	37552	both	-1
ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA	120028	36880	both	-1
ARGAMASSA PISO SOBRE PISO	120030	34355	both	12
ARGAMASSA POLIMERICA DE REPARO ESTRUTURAL, BICOMPONENTE	120033	130	both	114
ARGAMASSA PRONTA PARA CONTRAPISO	120037	36886	both	12
ARGILA EXPANDIDA, GRANULOMETRIA 2215	120042	34549	both	123
ARGILA OU BARRO PARA ATERRO/REATERRO (COM TRANSPORTE ATE 10 KM)	120044	6081	both	-1
ARGILA OU BARRO PARA ATERRO/REATERRO (RETIRADO NA JAZIDA, SEM TRANSPORTE)	120047	6077	both	-1
ARGILA, ARGILA VERMELHA OU ARGILA ARENOSA (RETIRADA NA JAZIDA, SEM TRANSPORTE)	120049	6079	both	-1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO E 1 ISOLADOR"	120051	1091	both	1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO, SEM ISOLADOR"	120054	1094	both	1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 2 ESTRIBOS, E 2 ISOLADORES"	120056	1095	both	1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 2 ESTRIBOS, SEM ISOLADOR"	120058	1092	both	1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 3 ESTRIBOS E 3 ISOLADORES"	120061	1093	both	1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 3 ESTRIBOS, SEM ISOLADOR"	120063	1090	both	1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 4 ESTRIBOS E 4 ISOLADORES"	120065	1096	both	1
"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 4 ESTRIBOS, SEM ISOLADOR"	120068	1097	both	1
ARMADOR (MENSALISTA)	120072	40911	both	-1
ARQUITETO JUNIOR (MENSALISTA)	120078	40815	both	-1
ARQUITETO PLENO (MENSALISTA)	120087	40816	both	-1
ARQUITETO SENIOR (MENSALISTA)	120092	40817	both	-1
ARRUELA EM ACO GALVANIZADO, DIAMETRO EXTERNO = 35MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18MM	120094	13348	both	108
"ARRUELA EM ALUMINIO, COM ROSCA, DE 1 1/2"", PARA ELETRODUTO"	120099	39212	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 1 1/4"", PARA ELETRODUTO"	120096	39211	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 1"", PARA ELETRODUTO"	120103	39210	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 1/2"", PARA ELETRODUTO"	120101	39208	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 2 1/2"", PARA ELETRODUTO"	120106	39214	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 2"", PARA ELETRODUTO"	120108	39213	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 3"", PARA ELETRODUTO"	120115	39215	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 3/4"", PARA ELETRODUTO"	120110	39209	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 3/8"", PARA ELETRODUTO"	120113	39207	both	13
"ARRUELA EM ALUMINIO, COM ROSCA, DE 4"", PARA ELETRODUTO"	120117	39216	both	13
"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM"	120120	11267	both	108
ARRUELA QUADRADA EM ACO GALVANIZADO, DIMENSAO = 38 MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18 MM	120122	379	both	108
ASFALTO MODIFICADO TIPO I - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 25-40)	120124	510	both	42
ASFALTO MODIFICADO TIPO II - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 20-35)	120127	516	both	42
ASFALTO MODIFICADO TIPO III - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 15-25)	120129	509	both	42
ASSENTADOR DE MANILHAS (MENSALISTA)	120134	40930	both	0
ASSENTO SANITARIO DE PLASTICO, TIPO CONVENCIONAL	120138	377	both	-1
ASSENTO VASO SANITARIO INFANTIL EM PLASTICO BRANCO	120136	11761	both	-1
AUTOMATICO DE BOIA SUPERIOR / INFERIOR, *15* A / 250 V	120141	7588	both	-1
AUXILIAR DE AZULEJISTA (MENSALISTA)	120150	41078	both	0
AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRAULICO (MENSALISTA)	120155	40927	both	0
AUXILIAR DE ESCRITORIO (MENSALISTA)	120159	40812	both	0
AUXILIAR DE LABORATORISTA DE SOLOS E DE CONCRETO (MENSALISTA)	120164	41090	both	0
AUXILIAR DE MECANICO (MENSALISTA)	120169	40975	both	0
AUXILIAR DE PEDREIRO (MENSALISTA)	120173	41072	both	0
AUXILIAR DE SERVICOS GERAIS (MENSALISTA)	120178	41071	both	0
AUXILIAR DE TOPOGRAFO (MENSALISTA)	120183	41093	both	0
AUXILIAR TECNICO / ASSISTENTE DE ENGENHARIA (MENSALISTA)	120188	40931	both	0
AVENTAL DE SEGURANCA DE RASPA DE COURO 1,00 X 0,60 M	120190	36150	both	-1
AVENTAL EM PVC, FORRADO, *0,3* MM DE ESPESSURA, *1,15 X 0,70* M (COMPRIMENTO X LARGURA), 100% IMPERMEAVEL	152364	45262	both	34
AZULEJISTA OU LADRILHEIRO (MENSALISTA)	120195	41069	both	0
BACIA SANITARIA (VASO) COM CAIXA ACOPLADA, SIFAO APARENTE, DE LOUCA BRANCA (SEM ASSENTO)	120197	10422	both	-1
BACIA SANITARIA (VASO) CONVENCIONAL PARA PCD, SEM FURO FRONTAL, DE LOUCA BRANCA (SEM ASSENTO)	120202	36520	both	-1
BACIA SANITARIA (VASO) CONVENCIONAL PARA USO ESPECIFICO (HOSPITAIS, CLINICAS), COM FURO FRONTAL, DE LOUCA BRANCA, SEM ASSENTO	120204	42319	both	-1
BACIA SANITARIA (VASO) CONVENCIONAL, DE LOUCA BRANCA, SIFAO APARENTE, SAIDA VERTICAL (SEM ASSENTO)	120206	10420	both	-1
BACIA SANITARIA (VASO) CONVENCIONAL, DE LOUCA COLORIDA, SIFAO APARENTE, SAIDA VERTICAL (SEM ASSENTO)	120209	10421	both	-1
BACIA SANITARIA (VASO) INFANTIL, SIFONADO, DE LOUCA BRANCA, (SEM ASSENTO)	120211	11786	both	-1
BALANCIM INDIVIDUAL, TIPO CADEIRA SUSPENSA SOBE E DESCE	152365	45195	both	-1
BALDE DE PLASTICO CAPACIDADE 12 L	152366	45226	both	9
BALDE VERMELHO PARA SINALIZACAO DE VIAS	120216	4815	both	-1
BANCADA DE MARMORE SINTETICO COM UMA CUBA, 120 X *60* CM	120218	541	both	8
BANCADA DE MARMORE SINTETICO COM UMA CUBA, 150 X *60* CM	120220	542	both	8
BANCADA DE MARMORE SINTETICO COM UMA CUBA, 200 X *60* CM	120223	540	both	8
BANCADA/ BANCA EM GRANITO, POLIDO, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, COM CUBA INOX, FORMATO *120 X 60* CM, E= *2* CM	120225	38364	both	8
BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,20* M	120274	1746	both	8
BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,40* M	120276	1748	both	8
BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,80* M	120278	1749	both	8
BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, LISA (SEM ESCORREDOR), DE *0,55 X 1,20* M	120280	37412	both	8
BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, SEM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,60* M	120282	1745	both	8
BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 2 CUBAS, COM VALVULAS, ESCORREDOR DUPLO, DE *0,55 X 2,00* M	120284	1750	both	8
BANCADA/TAMPO ACO INOX (AISI 304), LARGURA 60 CM, COM RODABANCA (NAO INCLUI PES DE APOIO)	120287	11687	both	8
BANCADA/TAMPO ACO INOX (AISI 304), LARGURA 70 CM, COM RODABANCA (NAO INCLUI PES DE APOIO)	120289	11689	both	8
BANCADA/TAMPO LISO (SEM CUBA) EM MARMORE SINTETICO	120291	11693	both	8
BANCO ARTICULADO PARA BANHO, EM ACO INOX POLIDO, 70* CM X 45* CM	120293	36215	both	8
BANCO COM ENCOSTO, 1,60M* DE COMPRIMENTO, EM TUBO DE ACO CARBONO E PINTURA NO PROCESSO ELETROSTATICO - PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI	120296	42439	both	-1
BANDEJA DE PINTURA PARA ROLO 23 CM	120298	38381	both	-1
BARRA ANTIPANICO DUPLA, CEGA EM LADO OPOSTO, COR CINZA	120300	39621	both	6
BARRA ANTIPANICO DUPLA, PARA PORTA DE VIDRO, COR CINZA	120303	39624	both	6
BARRA ANTIPANICO SIMPLES, CEGA EM LADO OPOSTO, COR CINZA	120305	39615	both	6
BARRA ANTIPANICO SIMPLES, COM FECHADURA LADO OPOSTO, COR CINZA	120307	39620	both	6
BARRA ANTIPANICO SIMPLES, PARA PORTA DE VIDRO, COR CINZA	120311	39623	both	6
"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 70 X 70 CM, DIAMETRO MINIMO 3 CM"	120314	36207	both	8
"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 80 X 80 CM, DIAMETRO MINIMO 3 CM"	120316	36209	both	8
BARRA DE APOIO LATERAL ARTICULADA, COM TRAVA, EM ACO INOX POLIDO, 70 CM, DIAMETRO MINIMO 3 CM	120318	36210	both	8
BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 60CM, DIAMETRO MINIMO 3 CM	120321	36204	both	8
BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 70CM, DIAMETRO MINIMO 3 CM	120323	36205	both	8
BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 80CM, DIAMETRO MINIMO 3 CM	120325	36081	both	8
BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 90 CM, DIAMETRO MINIMO 3 CM	120328	36206	both	8
BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 60CM, DIAMETRO MINIMO 3 CM	120330	36218	both	22
BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 70CM, DIAMETRO MINIMO 3 CM	120333	36220	both	22
BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 80 CM, DIAMETRO MINIMO 3 CM	120335	36080	both	22
BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 90 CM, DIAMETRO MINIMO 3 CM	120337	36223	both	22
"BASE PARA MASTRO DE PARA-RAIOS DIAMETRO NOMINAL 1 1/2"""	120370	38060	both	94
"BASE PARA MASTRO DE PARA-RAIOS DIAMETRO NOMINAL 2"""	120373	10956	both	94
BASE PARA RELE COM SUPORTE METALICO	120375	39380	both	25
BATE-ESTACAS POR GRAVIDADE, POTENCIA160 HP, PESO DO MARTELO ATE 3 TONELADAS	120380	37597	both	-1
BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *14* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI / CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	120382	183	both	24
BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *14* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, PINUS / EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	120384	184	both	24
BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *16* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI / CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	120387	181	both	24
BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *16* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, PINUS / EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	120389	20001	both	24
BATENTE/PORTAL/ADUELA/MARCO, EM MDF/PVC WOOD/POLIESTIRENO OU MADEIRA LAMINADA, L = *9,0* CM COM GUARNICAO REGULAVEL 2 FACES = *35* MM, PRIMER	120391	39837	both	24
BLASTER, DINAMITADOR OU CABO DE FOGO (MENSALISTA)	120412	40920	both	0
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL DE 11,5 X 19 X 29 CM (L X A X C)	152145	44460	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL DE 11,5 X 19 X 39 CM (L X A X C)	152146	44461	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL DE 9 X 14 X 24 CM (L X A X C)	152147	44458	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL DE 9 X 19 X 39 CM (L X A X C)	152148	44457	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL DE 11,5 X 14 X 24 CM (L X A X C)	152149	44459	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL DE 14 X 19 X 29 CM (L X A X C)	152150	44462	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL DE 14 X 19 X 39 CM (L X A X C)	152151	44463	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL DE 19 X 19 X 29 CM (L X A X C)	152152	44464	both	2
BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL DE 19 X 19 X 39 CM (L X A X C)	152153	44465	both	2
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 10 MPA (NBR 6136)	120438	34556	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 12 MPA (NBR 6136)	120440	37873	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 14 MPA (NBR 6136)	120443	34564	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 16 MPA (NBR 6136)	120445	34565	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 4,5 MPA (NBR 6136)	120447	38590	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 6 MPA (NBR 6136)	120450	34566	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 8 MPA (NBR 6136)	120452	34567	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 34 CM, FBK 4,5 MPA (NBR 6136)	120454	38591	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 10 MPA (NBR 6136)	120457	34568	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 12 MPA (NBR 6136)	120459	34569	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 14 MPA (NBR 6136)	120461	34570	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)	120464	25070	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 6 MPA (NBR 6136)	120466	34571	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 8 MPA (NBR 6136)	120468	34573	both	48
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39, FCK 16 MPA (NBR 6136)	120471	37107	both	48
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 10 MPA (NBR 6136)	120473	34576	both	48
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 12 MPA (NBR 6136)	120475	34577	both	48
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 14 MPA (NBR 6136)	120478	34578	both	48
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 16 MPA (NBR 6136)	120480	34579	both	48
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)	120482	25067	both	48
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 8 MPA (NBR 6136)	120484	34580	both	48
BLOCO DE CONCRETO ESTRUTURAL 9 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)	120485	25071	both	48
BLOCO DE GESSO COMPACTO / MACICO, BRANCO, E = 10 CM, DIMENSOES *67 X 50* CM	120487	34583	both	2
BLOCO DE GESSO VAZADO, BRANCO, E = *7* CM, DIMENSOES *67 X 50* CM	120488	34584	both	2
BLOCO DE POLIETILENO ALTA DENSIDADE, *27* X *30* X *100* CM, ACOMPANHADOS PLACAS TERMINAIS E LONGARINAS, PARA FUNDO DE FILTRO	120489	709	both	-1
BLOCO DE VEDACAO CONCRETO 14 X 19 X 29 CM (CLASSE C - NBR 6136)	120491	34592	both	104
BLOCO DE VEDACAO CONCRETO APARENTE 9 X 19 X 39 CM (CLASSE C - NBR 6136)	120490	34599	both	104
BLOCO DE VEDACAO DE CONCRETO 14 X 19 X 39 CM (CLASSE C - NBR 6136)	120497	651	both	104
