codigo	descricao
119794	ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 32 MM
119797	ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M
119799	ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M
119801	ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M
119804	ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M
119806	ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M
119808	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, COM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M
119811	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,20 M
119813	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M
119815	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,75 M
119818	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M
119820	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M
119822	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M
119824	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M
119827	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M
119829	ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 1,00 M
119832	ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 0,50 M
119834	ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M
119836	ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M
119839	ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M
119841	ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M
119843	APARELHO CORTE OXI-ACETILENO PARA SOLDA E CORTE CONTENDO MACARICO SOLDA, BICO DE CORTE, CILINDROS, REGULADORES, MANGUEIRAS E CARRINHO
119845	APARELHO DE APOIO DE NEOPRENE FRETADO, 60 X 45 X 7,6 CM, COM FRETAGEM DE ACO DE 4 MM INTERCALADAS COM ELASTOMERO DE 11 MM E REVESTIMENTO FINAL COM ELASTOMERO DE 6 MM
119848	APARELHO DE APOIO DE NEOPRENE SIMPLES/ NAO FRETADO, 100 X 100 CM, ESPESSURA 6,3 MM
119850	APARELHO SINALIZADOR LUMINOSO COM LED, PARA SAIDA GARAGEM, COM 2 LENTES EM POLICARBONATO, BIVOLT (INCLUI SUPORTE DE FIXACAO)
119852	APOIO DO PORTA DENTE PARA FRESADORA DE ASFALTO
119855	APONTADOR OU APROPRIADOR DE MAO DE OBRA
119857	APONTADOR OU APROPRIADOR DE MAO DE OBRA (MENSALISTA)
119859	AQUECEDOR DE AGUA A GAS GLP/GN COM CAPACIDADE DE ARMAZENAMENTO DE 50 A 80 L
119862	AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 100 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
119864	AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 500 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
119866	AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 500 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, TRIFASICO, TENSAO NOMINAL 220/380/400 V, POTENCIA 24 KW
119869	AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 700 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
119871	AQUECEDOR DE AGUA ELETRICO HORIZONTAL, RESERVATORIO DE 200 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
119873	AQUECEDOR DE OLEO BPF (FLUIDO) TERMICO, CAPACIDADE DE 300.000 KCAL/H
119876	AQUECEDOR SOLAR CAPACIDADE DO RESERVATORIO 800 L, INCLUI 8 PLACAS COLETORAS DE 1,42 M2
119878	AQUECEDOR SOLAR CAPACIDADE DO RESERVATORIO 1000 L, INCLUI 10 PLACAS COLETORAS DE 1,42 M2
119880	AQUECEDOR SOLAR CAPACIDADE DO RESERVATORIO 200 L, INCLUI 2 PLACAS COLETORAS DE 1,42 M2
119883	AQUECEDOR SOLAR CAPACIDADE DO RESERVATORIO 400L, INCLUI 4 PLACAS COLETORAS DE 1,42 M2
119885	AQUECEDOR SOLAR CAPACIDADE DO RESERVATORIO 600 L, INCLUI 6 PLACAS COLETORAS DE 1,42 M2
119887	AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 12000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119890	AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119892	AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A - SELO PROCEL, GAS HFC, CONTROLE S/FIO
119894	AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 9000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119897	AR CONDICIONADO SPLIT INVERTER, PISO TETO, APRESENTANDO ENTRE 54000 E 58000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119899	AR CONDICIONADO SPLIT INVERTER, PISO TETO, 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119901	AR CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119904	AR CONDICIONADO SPLIT INVERTER, PISO TETO, 36000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119906	AR CONDICIONADO SPLIT INVERTER, PISO TETO, 48000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO
119908	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 18000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119911	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 24000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119913	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 36000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119915	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 48000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119918	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 60000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119920	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119922	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119925	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 36000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119927	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 48000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119929	AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 60000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119932	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119934	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119936	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119939	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119941	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119943	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119946	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119948	AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO
119951	AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 18.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO
119954	AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 24.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO
119956	AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 36.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO
119958	AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 48.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO
119961	AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 60.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO
119963	AR-CONDICIONADO FRIO SPLITAO INVERTER 30 TR
119965	AR-CONDICIONADO FRIO SPLITAO MODULAR 10 TR
119967	AR-CONDICIONADO FRIO SPLITAO MODULAR 15 TR
119970	AR-CONDICIONADO FRIO SPLITAO MODULAR 20 TR
119972	AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, QUENTE/FRIO, 60HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/FIO
119975	"ARADO REVERSIVEL COM 3 DISCOS DE 26"" X 6MM REBOCAVEL"
119977	ARAME DE ACO OVALADO 15 X 17 ( 45,7 KG, 700 KGF), ROLO 1000 M
119979	ARAME DE AMARRACAO PARA GABIAO GALVANIZADO, DIAMETRO 2,2 MM
119982	ARAME FARPADO GALVANIZADO, 14 BWG (2,11 MM), CLASSE 250
119984	ARAME FARPADO GALVANIZADO, 16 BWG (1,65 MM), CLASSE 250
119986	ARAME GALVANIZADO 12 BWG, D = 2,76 MM (0,048 KG/M) OU 14 BWG, D = 2,11 MM (0,026 KG/M)
119988	ARAME GALVANIZADO 16 BWG, D = 1,65MM (0,0166 KG/M)
119991	ARAME GALVANIZADO 18 BWG, D = 1,24MM (0,009 KG/M)
119993	ARAME GALVANIZADO 6 BWG, D = 5,16 MM (0,157 KG/M), OU 8 BWG, D = 4,19 MM (0,101 KG/M), OU 10 BWG, D = 3,40 MM (0,0713 KG/M)
119995	ARAME PROTEGIDO COM POLIMERO PARA GABIAO, DIAMETRO 2,2 MM
119998	ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)
120000	AREIA FINA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)
120002	AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)
120005	AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)
120007	AREIA PARA ATERRO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)
120009	AREIA PARA LEITO FILTRANTE (0,42 A 1,68 MM) - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)
120012	ARGAMASSA COLANTE AC I PARA CERAMICAS
120015	ARGAMASSA COLANTE AC II
120017	ARGAMASSA COLANTE TIPO AC III
120019	ARGAMASSA COLANTE TIPO AC III E
120021	ARGAMASSA INDUSTRIALIZADA MULTIUSO, PARA REVESTIMENTO INTERNO E EXTERNO E ASSENTAMENTO DE BLOCOS DIVERSOS
120024	ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE
120026	ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO
120028	ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA
120030	ARGAMASSA PISO SOBRE PISO
120033	ARGAMASSA POLIMERICA DE REPARO ESTRUTURAL, BICOMPONENTE
120035	ARGAMASSA POLIMERICA IMPERMEABILIZANTE SEMIFLEXIVEL, BICOMPONENTE (MEMBRANA IMPERMEABILIZANTE ACRILICA)
120037	ARGAMASSA PRONTA PARA CONTRAPISO
120040	ARGAMASSA USINADA AUTOADENSAVEL E AUTONIVELANTE PARA CONTRAPISO, INCLUI BOMBEAMENTO
120042	ARGILA EXPANDIDA, GRANULOMETRIA 2215
120044	ARGILA OU BARRO PARA ATERRO/REATERRO (COM TRANSPORTE ATE 10 KM)
120047	ARGILA OU BARRO PARA ATERRO/REATERRO (RETIRADO NA JAZIDA, SEM TRANSPORTE)
120049	ARGILA, ARGILA VERMELHA OU ARGILA ARENOSA (RETIRADA NA JAZIDA, SEM TRANSPORTE)
120051	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO E 1 ISOLADOR"
120054	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO, SEM ISOLADOR"
120056	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 2 ESTRIBOS, E 2 ISOLADORES"
120058	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 2 ESTRIBOS, SEM ISOLADOR"
120061	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 3 ESTRIBOS E 3 ISOLADORES"
120063	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 3 ESTRIBOS, SEM ISOLADOR"
120065	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 4 ESTRIBOS E 4 ISOLADORES"
120068	"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 4 ESTRIBOS, SEM ISOLADOR"
120070	ARMADOR
120072	ARMADOR (MENSALISTA)
120075	ARQUITETO JUNIOR
120078	ARQUITETO JUNIOR (MENSALISTA)
120080	ARQUITETO PAISAGISTA
120082	ARQUITETO PAISAGISTA (MENSALISTA)
120085	ARQUITETO PLENO
120087	ARQUITETO PLENO (MENSALISTA)
120089	ARQUITETO SENIOR
120092	ARQUITETO SENIOR (MENSALISTA)
120094	ARRUELA EM ACO GALVANIZADO, DIAMETRO EXTERNO = 35MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18MM
120096	"ARRUELA EM ALUMINIO, COM ROSCA, DE 1 1/4"", PARA ELETRODUTO"
120099	"ARRUELA EM ALUMINIO, COM ROSCA, DE 1 1/2"", PARA ELETRODUTO"
120101	"ARRUELA EM ALUMINIO, COM ROSCA, DE 1/2"", PARA ELETRODUTO"
120103	"ARRUELA EM ALUMINIO, COM ROSCA, DE 1"", PARA ELETRODUTO"
120106	"ARRUELA EM ALUMINIO, COM ROSCA, DE 2 1/2"", PARA ELETRODUTO"
120108	"ARRUELA EM ALUMINIO, COM ROSCA, DE 2"", PARA ELETRODUTO"
120110	"ARRUELA EM ALUMINIO, COM ROSCA, DE 3/4"", PARA ELETRODUTO"
120113	"ARRUELA EM ALUMINIO, COM ROSCA, DE 3/8"", PARA ELETRODUTO"
120115	"ARRUELA EM ALUMINIO, COM ROSCA, DE 3"", PARA ELETRODUTO"
120117	"ARRUELA EM ALUMINIO, COM ROSCA, DE 4"", PARA ELETRODUTO"
120120	"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM"
120122	ARRUELA QUADRADA EM ACO GALVANIZADO, DIMENSAO = 38 MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18 MM
120124	ASFALTO MODIFICADO TIPO I - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 25-40)
120127	ASFALTO MODIFICADO TIPO II - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 20-35)
120129	ASFALTO MODIFICADO TIPO III - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 15-25)
120131	ASSENTADOR DE MANILHAS
120134	ASSENTADOR DE MANILHAS (MENSALISTA)
120136	ASSENTO VASO SANITARIO INFANTIL EM PLASTICO BRANCO
120138	ASSENTO SANITARIO DE PLASTICO, TIPO CONVENCIONAL
120141	AUTOMATICO DE BOIA SUPERIOR / INFERIOR, *15* A / 250 V
120143	AUXILIAR DE ALMOXARIFE
120145	AUXILIAR DE ALMOXARIFE (MENSALISTA)
120148	AUXILIAR DE AZULEJISTA
120150	AUXILIAR DE AZULEJISTA (MENSALISTA)
120152	AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRAULICO
120155	AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRAULICO (MENSALISTA)
120157	AUXILIAR DE ESCRITORIO
120159	AUXILIAR DE ESCRITORIO (MENSALISTA)
120162	AUXILIAR DE LABORATORISTA DE SOLOS E DE CONCRETO
120164	AUXILIAR DE LABORATORISTA DE SOLOS E DE CONCRETO (MENSALISTA)
120167	AUXILIAR DE MECANICO
120169	AUXILIAR DE MECANICO (MENSALISTA)
120171	AUXILIAR DE PEDREIRO
120173	AUXILIAR DE PEDREIRO (MENSALISTA)
120175	AUXILIAR DE SERVICOS GERAIS
120178	AUXILIAR DE SERVICOS GERAIS (MENSALISTA)
120180	AUXILIAR DE TOPOGRAFO
120183	AUXILIAR DE TOPOGRAFO (MENSALISTA)
120186	AUXILIAR TECNICO / ASSISTENTE DE ENGENHARIA
120188	AUXILIAR TECNICO / ASSISTENTE DE ENGENHARIA (MENSALISTA)
120190	AVENTAL DE SEGURANCA DE RASPA DE COURO 1,00 X 0,60 M
120193	AZULEJISTA OU LADRILHEIRO
120195	AZULEJISTA OU LADRILHEIRO (MENSALISTA)
120197	BACIA SANITARIA (VASO) COM CAIXA ACOPLADA, SIFAO APARENTE, DE LOUCA BRANCA (SEM ASSENTO)
120200	BACIA SANITARIA (VASO) COM CAIXA ACOPLADA, SIFAO OCULTO / CARENADO, DE LOUCA BRANCA (SEM ASSENTO ) - PADRAO ALTO
120202	BACIA SANITARIA (VASO) CONVENCIONAL PARA PCD, SEM FURO FRONTAL, DE LOUCA BRANCA (SEM ASSENTO)
120204	BACIA SANITARIA (VASO) CONVENCIONAL PARA USO ESPECIFICO (HOSPITAIS, CLINICAS), COM FURO FRONTAL, DE LOUCA BRANCA, SEM ASSENTO
120206	BACIA SANITARIA (VASO) CONVENCIONAL, DE LOUCA BRANCA, SIFAO APARENTE, SAIDA VERTICAL (SEM ASSENTO)
120209	BACIA SANITARIA (VASO) CONVENCIONAL, DE LOUCA COLORIDA, SIFAO APARENTE, SAIDA VERTICAL (SEM ASSENTO)
120211	BACIA SANITARIA (VASO) INFANTIL, SIFONADO, DE LOUCA BRANCA, (SEM ASSENTO)
120213	BALDE PLASTICO CAPACIDADE *10* L
120216	BALDE VERMELHO PARA SINALIZACAO DE VIAS
120218	BANCADA DE MARMORE SINTETICO COM UMA CUBA, 120 X *60* CM
120220	BANCADA DE MARMORE SINTETICO COM UMA CUBA, 150 X *60* CM
120223	BANCADA DE MARMORE SINTETICO COM UMA CUBA, 200 X *60* CM
120225	BANCADA/ BANCA EM GRANITO, POLIDO, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, COM CUBA INOX, FORMATO *120 X 60* CM, E= *2* CM
120271	BANCADA/ BANCA EM MARMORE, POLIDO, BRANCO COMUM, E= *3* CM
120274	BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,20* M
120276	BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,40* M
120278	BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,80* M
120280	BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, LISA (SEM ESCORREDOR), DE *0,55 X 1,20* M
120282	BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, SEM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,60* M
120284	BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 2 CUBAS, COM VALVULAS, ESCORREDOR DUPLO, DE *0,55 X 2,00* M
120287	BANCADA/TAMPO ACO INOX (AISI 304), LARGURA 60 CM, COM RODABANCA (NAO INCLUI PES DE APOIO)
120289	BANCADA/TAMPO ACO INOX (AISI 304), LARGURA 70 CM, COM RODABANCA (NAO INCLUI PES DE APOIO)
120291	BANCADA/TAMPO LISO (SEM CUBA) EM MARMORE SINTETICO
120293	BANCO ARTICULADO PARA BANHO, EM ACO INOX POLIDO, 70* CM X 45* CM
120296	BANCO COM ENCOSTO, 1,60M* DE COMPRIMENTO, EM TUBO DE ACO CARBONO E PINTURA NO PROCESSO ELETROSTATICO - PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI
120298	BANDEJA DE PINTURA PARA ROLO 23 CM
120300	BARRA ANTIPANICO DUPLA, CEGA EM LADO OPOSTO, COR CINZA
120303	BARRA ANTIPANICO DUPLA, PARA PORTA DE VIDRO, COR CINZA
120305	BARRA ANTIPANICO SIMPLES, CEGA EM LADO OPOSTO, COR CINZA
120307	BARRA ANTIPANICO SIMPLES, COM FECHADURA LADO OPOSTO, COR CINZA
120311	BARRA ANTIPANICO SIMPLES, PARA PORTA DE VIDRO, COR CINZA
120314	"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 70 X 70 CM, DIAMETRO MINIMO 3 CM"
120316	"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 80 X 80 CM, DIAMETRO MINIMO 3 CM"
120318	BARRA DE APOIO LATERAL ARTICULADA, COM TRAVA, EM ACO INOX POLIDO, 70 CM, DIAMETRO MINIMO 3 CM
120321	BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 60CM, DIAMETRO MINIMO 3 CM
