source	query_id	query_text	target_text	target_id
real_295	6037	CAPTOR FRANKLIN (4 PONTAS), EM LATAO CROMADO, H=350 MM, UMA DESCIDA	CAPTOR FRANKLIN (4 PONTAS), EM LATAO CROMADO, H=350 MM, UMA DESCIDA [SINAPI 41413]	126744
real_295	6038	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 14 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 14 MM [SINAPI 43678]	126745
real_295	6039	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM [SINAPI 43680]	126746
real_295	6040	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM [SINAPI 43679]	126747
real_295	6041	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 x 1100 MM, E = 8 A 12 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 x 1100 MM, E = 8 A 12 MM [SINAPI 43681]	126748
real_295	48090	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 8 A 12 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 x 1100 MM, E = 8 A 12 MM [SINAPI 43681]	126748
real_295	6042	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM [SINAPI 43677]	126749
real_295	15653	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM [SINAPI 43677]	126749
real_295	6043	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM [SINAPI 43682]	126750
real_295	48089	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM [SINAPI 43682]	126750
real_295	6044	CIMENTO PORTLAND ESTRUTURAL BRANCO CPB-32	CIMENTO PORTLAND ESTRUTURAL BRANCO CPB-32 [SINAPI 44528]	126751
real_295	1670	CIMENTO PORTLAND ESTRUTURAL BRANCO CPB-32	CIMENTO PORTLAND ESTRUTURAL BRANCO CPB-32 [SINAPI 44528]	126751
real_295	6045	COLA BRANCA BASE PVA	COLA BRANCA BASE PVA [SINAPI 44396]	126752
real_295	1677	COLA BRANCA BASE PVA	COLA BRANCA BASE PVA [SINAPI 44396]	126752
real_295	6046	COLA PARA TUBOS E MANTAS ELASTOMERICAS, A BASE DE SOLVENTE	COLA PARA TUBOS E MANTAS ELASTOMERICAS, A BASE DE SOLVENTE [SINAPI 44327]	126753
real_295	6047	CONTRAMARCO DE ALUMINIO (PERFIL 25) PARA ESQUADRIAS, TIPO CONVENCIONAL / CADEIRINHA, 60 MM (CM-060), INCLUSO CONEXOES, GRAPAS E TRAVAMENTOS	CONTRAMARCO DE ALUMINIO (PERFIL 25) PARA ESQUADRIAS, TIPO CONVENCIONAL / CADEIRINHA, 60 MM (CM-060), INCLUSO CONEXOES, GRAPAS E TRAVAMENTOS [SINAPI 43657]	126754
real_295	6048	DENTE PARA FRESADORA	DENTE PARA FRESADORA [SINAPI 44472]	126755
real_295	2214	DENTE PARA FRESADORA	DENTE PARA FRESADORA [SINAPI 44472]	126755
real_295	6049	DESINFETANTE PRONTO USO	DESINFETANTE PRONTO USO [SINAPI 44330]	126756
real_295	6050	DETERGENTE NEUTRO USO GERAL, CONCENTRADO	DETERGENTE NEUTRO USO GERAL, CONCENTRADO [SINAPI 44329]	126757
real_295	6051	"DISCO DE BORRACHA PARA LIXADEIRA RIGIDO 7 "" COM ARRUELA CENTRAL"	"DISCO DE BORRACHA PARA LIXADEIRA RIGIDO 7 "" COM ARRUELA CENTRAL [SINAPI 44532]"	126758
real_295	34972	"DISCO DE BORRACHA PARA LIXADEIRA RIGIDO 7"" COM ARRUELA CENTRAL"	"DISCO DE BORRACHA PARA LIXADEIRA RIGIDO 7 "" COM ARRUELA CENTRAL [SINAPI 44532]"	126758
real_295	6052	"DISCO DE CORTE DIAMANTADO SEGMENTADO DIAMETRO DE 180 MM PARA ESMERILHADEIRA 7 """	"DISCO DE CORTE DIAMANTADO SEGMENTADO DIAMETRO DE 180 MM PARA ESMERILHADEIRA 7 "" [SINAPI 44531]"	126759
real_295	34973	"DISCO DE CORTE DIAMANTADO SEGMENTADO DIAMETRO DE 180 MM PARA ESMERILHADEIRA 7"""	"DISCO DE CORTE DIAMANTADO SEGMENTADO DIAMETRO DE 180 MM PARA ESMERILHADEIRA 7 "" [SINAPI 44531]"	126759
real_295	6053	"DISCO DE CORTE PARA METAL COM DUAS TELAS 12 X 1/8 X 3/4 "" (300 X 3,2 X 19,05 MM)"	"DISCO DE CORTE PARA METAL COM DUAS TELAS 12 X 1/8 X 3/4 "" (300 X 3,2 X 19,05 MM) [SINAPI 44495]"	126760
real_295	34976	"DISCO DE CORTE PARA METAL COM DUAS TELAS 12 X 1/8 X 3/4"" (300 X 3,2 X 19,05 MM)"	"DISCO DE CORTE PARA METAL COM DUAS TELAS 12 X 1/8 X 3/4 "" (300 X 3,2 X 19,05 MM) [SINAPI 44495]"	126760
real_295	6054	"DISCO DE DESBASTE PARA METAL FERROSO EM GERAL, COM TRES TELAS, 9 X 1/4 X 7/8 "" ( 228,6 X 6,4 X 22,2 MM)"	"DISCO DE DESBASTE PARA METAL FERROSO EM GERAL, COM TRES TELAS, 9 X 1/4 X 7/8 "" ( 228,6 X 6,4 X 22,2 MM) [SINAPI 44533]"	126761
real_295	2235	"DISCO DE DESBASTE PARA METAL FERROSO EM GERAL, COM TRES TELAS, 9 X 1/4 X 7/8 "" (228,6 X 6,4 X 22,2 MM)"	"DISCO DE DESBASTE PARA METAL FERROSO EM GERAL, COM TRES TELAS, 9 X 1/4 X 7/8 "" ( 228,6 X 6,4 X 22,2 MM) [SINAPI 44533]"	126761
real_295	2236	DISCO DE LIXA PARA METAL, DIAMETRO = 180 MM, GRAO 120	DISCO DE LIXA PARA METAL, DIAMETRO = 180 MM, GRAO 120 [SINAPI 44534]	126762
real_295	6055	DISCO DE LIXA PARA METAL, DIAMETRO = 180 MM, GRAO 120	DISCO DE LIXA PARA METAL, DIAMETRO = 180 MM, GRAO 120 [SINAPI 44534]	126762
real_295	6056	DIVISORIA EM GRANITO, COM DUAS FACES POLIDAS, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, E= *3,0* CM	DIVISORIA EM GRANITO, COM DUAS FACES POLIDAS, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, E= *3,0* CM [SINAPI 44476]	126763
real_295	34997	DIVISORIA EM GRANITO, COM DUAS FACES POLIDAS, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, E= *3,0* CM	DIVISORIA EM GRANITO, COM DUAS FACES POLIDAS, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, E= *3,0* CM [SINAPI 44476]	126763
real_295	6057	"ESCOVA CIRCULAR EM ACO LATONADO, 6 X 1 "" (DIAMETRO X ESPESSURA), FURO DE 1 1/4 "", FIO ONDULADO *0,30* MM"	"ESCOVA CIRCULAR EM ACO LATONADO, 6 X 1 "" (DIAMETRO X ESPESSURA), FURO DE 1 1/4 "", FIO ONDULADO *0,30* MM [SINAPI 44538]"	126764
real_295	2477	"ESCOVA CIRCULAR EM ACO LATONADO, 6 X 1 "" (DIAMETRO X ESPESSURA), FURO DE 1 1/4 "", FIO ONDULADO *0,30* MM"	"ESCOVA CIRCULAR EM ACO LATONADO, 6 X 1 "" (DIAMETRO X ESPESSURA), FURO DE 1 1/4 "", FIO ONDULADO *0,30* MM [SINAPI 44538]"	126764
real_295	2616	FERTILIZANTE NPK - 10:10:10	FERTILIZANTE NPK - 10:10:10 [SINAPI 44539]	126765
real_295	6058	FERTILIZANTE NPK - 10:10:10	FERTILIZANTE NPK - 10:10:10 [SINAPI 44539]	126765
real_295	6059	FITA / CINTA AUTOADESIVA ELASTOMERICA PARA VEDACAO, L= 50 MM, E = 3 MM	FITA / CINTA AUTOADESIVA ELASTOMERICA PARA VEDACAO, L= 50 MM, E = 3 MM [SINAPI 44397]	126766
real_295	6060	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA [SINAPI 43653]	126767
real_295	48078	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA [SINAPI 43653]	126767
real_295	6061	GESSO COLA, EM PO, PARA FIXACAO DE MOLDURAS, SANCAS E BLOCOS DE GESSO	GESSO COLA, EM PO, PARA FIXACAO DE MOLDURAS, SANCAS E BLOCOS DE GESSO [SINAPI 44324]	126768
real_295	6062	GRANALHA DE ACO, ESFERICA (SHOT), PARA JATEAMENTO, PENEIRA 1,19 A 1,00 MM (SAE S390)	GRANALHA DE ACO, ESFERICA (SHOT), PARA JATEAMENTO, PENEIRA 1,19 A 1,00 MM (SAE S390) [SINAPI 44481]	126769
real_295	2764	GRANALHA DE ACO, ESFERICA (SHOT), PARA JATEAMENTO, PENEIRA 1,19 A 1,00 MM (SAE S390)	GRANALHA DE ACO, ESFERICA (SHOT), PARA JATEAMENTO, PENEIRA 1,19 A 1,00 MM (SAE S390) [SINAPI 44481]	126769
real_295	2790	GRUPO GERADOR ESTACIONARIO SILENCIADO, POTENCIA 50 KVA, MOTOR DIESEL	GRUPO GERADOR ESTACIONARIO SILENCIADO, POTENCIA 50 KVA, MOTOR DIESEL [SINAPI 44494]	126770
real_295	6063	GRUPO GERADOR ESTACIONARIO SILENCIADO, POTENCIA 50 KVA, MOTOR DIESEL	GRUPO GERADOR ESTACIONARIO SILENCIADO, POTENCIA 50 KVA, MOTOR DIESEL [SINAPI 44494]	126770
real_295	2793	GRUPO GERADOR ESTACIONARIO, SILENCIADO, POTENCIA 180 KVA, MOTOR DIESEL	GRUPO GERADOR ESTACIONARIO, SILENCIADO, POTENCIA 180 KVA, MOTOR DIESEL [SINAPI 44493]	126771
real_295	6064	GRUPO GERADOR ESTACIONARIO, SILENCIADO, POTENCIA 180 KVA, MOTOR DIESEL	GRUPO GERADOR ESTACIONARIO, SILENCIADO, POTENCIA 180 KVA, MOTOR DIESEL [SINAPI 44493]	126771
real_295	2804	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 28,80 M, CAPACIDADE MAXIMA 30 T, POTENCIA 97 KW, TRACAO 4 X 4	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 28,80 M, CAPACIDADE MAXIMA 30 T, POTENCIA 97 KW, TRACAO 4 X 4 [SINAPI 44475]	126772
real_295	6065	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 28,80 M, CAPACIDADE MAXIMA 30 T, POTENCIA 97 KW, TRACAO 4 X 4	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 28,80 M, CAPACIDADE MAXIMA 30 T, POTENCIA 97 KW, TRACAO 4 X 4 [SINAPI 44475]	126772
real_295	2805	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 40 M, CAPACIDADE MAXIMA 60 T, POTENCIA 260 KW, TRACAO 6 X 6	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 40 M, CAPACIDADE MAXIMA 60 T, POTENCIA 260 KW, TRACAO 6 X 6 [SINAPI 44474]	126773
real_295	6066	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 40 M, CAPACIDADE MAXIMA 60 T, POTENCIA 260 KW, TRACAO 6 X 6	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 40 M, CAPACIDADE MAXIMA 60 T, POTENCIA 260 KW, TRACAO 6 X 6 [SINAPI 44474]	126773
real_295	2806	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 50 M, CAPACIDADE MAXIMA 100 T, POTENCIA 350 KW, TRACAO 10 X 6	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 50 M, CAPACIDADE MAXIMA 100 T, POTENCIA 350 KW, TRACAO 10 X 6 [SINAPI 44490]	126774
real_295	6067	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 50 M, CAPACIDADE MAXIMA 100 T, POTENCIA 350 KW, TRACAO 10 X 6	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 50 M, CAPACIDADE MAXIMA 100 T, POTENCIA 350 KW, TRACAO 10 X 6 [SINAPI 44490]	126774
real_295	6068	JANELA INTEGRADA VENEZIANA EM ALUMINIO PERFIL 25, 120 X 120 CM (A X L), 2 FLS ( 2 VIDROS) E VENEZIANA COM ACIONAMENTO MANUAL, SEM BANDEIRA, ACABAMENTO BRILHANTE, BATENTE DE 11,50 A 12,50 CM, COM VIDRO, INCLUSO GUARNICAO	JANELA INTEGRADA VENEZIANA EM ALUMINIO PERFIL 25, 120 X 120 CM (A X L), 2 FLS ( 2 VIDROS) E VENEZIANA COM ACIONAMENTO MANUAL, SEM BANDEIRA, ACABAMENTO BRILHANTE, BATENTE DE 11,50 A 12,50 CM, COM VIDRO, INCLUSO GUARNICAO [SINAPI 44053]	126775
real_295	35143	JANELA INTEGRADA VENEZIANA EM ALUMINIO PERFIL 25, 120 X 120 CM (A X L), 2 FLS (2 VIDROS) E VENEZIANA COM ACIONAMENTO MANUAL, SEM BANDEIRA, ACABAMENTO BRILHANTE, BATENTE DE 11,50 A 12,50 CM, COM VIDRO 4 MM, INCLUSO GUARNICAO	JANELA INTEGRADA VENEZIANA EM ALUMINIO PERFIL 25, 120 X 120 CM (A X L), 2 FLS ( 2 VIDROS) E VENEZIANA COM ACIONAMENTO MANUAL, SEM BANDEIRA, ACABAMENTO BRILHANTE, BATENTE DE 11,50 A 12,50 CM, COM VIDRO, INCLUSO GUARNICAO [SINAPI 44053]	126775
real_295	6069	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 120 CM (A X L), 3 FLS (2 VENEZIANAS E 1 VIDRO), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 120 CM (A X L), 3 FLS (2 VENEZIANAS E 1 VIDRO), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 44054]	126776
real_295	41609	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 120 CM (A X L), 3 FLS (2 VENEZIANAS E 1 VIDRO), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO 4 MM, SEM GUARNICAO/ALIZAR	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 120 CM (A X L), 3 FLS (2 VENEZIANAS E 1 VIDRO), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 44054]	126776
real_295	6070	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 150 CM (A X L), 6 FLS (4 VENEZIANAS E 2 VIDROS), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO, SEM GUARNICAO / ALIZAR	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 150 CM (A X L), 6 FLS (4 VENEZIANAS E 2 VIDROS), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO, SEM GUARNICAO / ALIZAR [SINAPI 44399]	126777
real_295	6071	JARDINEIRO HORISTA	JARDINEIRO HORISTA [SINAPI 44503]	126778
real_295	6072	LIMPA VIDROS COM PULVERIZADOR	LIMPA VIDROS COM PULVERIZADOR [SINAPI 44331]	126779
real_295	6073	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352) [SINAPI 44504]	126780
real_295	3540	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352) [SINAPI 44504]	126780
real_295	6074	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM (NBR 15352) [SINAPI 44505]	126781
real_295	3541	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM (NBR 15352) [SINAPI 44505]	126781
real_295	6075	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM (NBR 15352) [SINAPI 44506]	126782
real_295	3542	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM (NBR 15352) [SINAPI 44506]	126782
real_295	6076	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM (NBR 15352) [SINAPI 44507]	126783
real_295	3543	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM (NBR 15352) [SINAPI 44507]	126783
real_295	6077	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM (NBR 15352) [SINAPI 44508]	126784
real_295	3544	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM (NBR 15352) [SINAPI 44508]	126784
real_295	6078	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM (NBR 15352) [SINAPI 44509]	126785
real_295	23063	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM (NBR 15352) [SINAPI 44509]	126785
real_295	6079	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,50 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,50 MM (NBR 15352) [SINAPI 44510]	126786
real_295	3546	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,50 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,50 MM (NBR 15352) [SINAPI 44510]	126786
real_295	3547	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,50 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,50 MM ( NBR 15352) [SINAPI 44512]	126787
real_295	6080	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,50 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,50 MM ( NBR 15352) [SINAPI 44512]	126787
real_295	3548	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,75 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,75 MM ( NBR 15352) [SINAPI 44513]	126788
real_295	6081	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,75 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,75 MM ( NBR 15352) [SINAPI 44513]	126788
real_295	3549	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,80 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,80 MM ( NBR 15352) [SINAPI 44514]	126789
real_295	6082	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,80 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,80 MM ( NBR 15352) [SINAPI 44514]	126789
real_295	3550	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,00 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,00 MM ( NBR 15352) [SINAPI 44515]	126790
real_295	6083	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,00 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,00 MM ( NBR 15352) [SINAPI 44515]	126790
real_295	3551	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,50 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,50 MM ( NBR 15352) [SINAPI 44511]	126791
real_295	6084	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,50 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,50 MM ( NBR 15352) [SINAPI 44511]	126791
real_295	3552	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,00 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,00 MM ( NBR 15352) [SINAPI 44516]	126792
real_295	6085	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,00 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,00 MM ( NBR 15352) [SINAPI 44516]	126792
real_295	3553	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,50 MM (NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,50 MM ( NBR 15352) [SINAPI 44517]	126793
real_295	6086	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,50 MM ( NBR 15352)	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,50 MM ( NBR 15352) [SINAPI 44517]	126793
real_295	6087	MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS	MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS [SINAPI 43651]	126794
real_295	47089	MASSA ACRÍLICA, PARA EXTERIOR E INTERIOR, LATA/BALDE DE 25 KG. CONFORME NORMAS ABNT/NBR, INMETRO VIGENTES.	MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS [SINAPI 43651]	126794
real_295	6088	MASSA CORRIDA PARA SUPERFICIES DE AMBIENTES INTERNOS	MASSA CORRIDA PARA SUPERFICIES DE AMBIENTES INTERNOS [SINAPI 43626]	126795
real_295	6089	MASSA PARA MADEIRA - INTERIOR E EXTERIOR	MASSA PARA MADEIRA - INTERIOR E EXTERIOR [SINAPI 43652]	126796
real_295	6090	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 1 1/2"""	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 1 1/2"" [SINAPI 41387]"	126797
real_295	6091	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 2"""	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 2"" [SINAPI 41388]"	126798
